time,latitude,longitude,elevation
1704561685,39.614585,-106.366158,3079.2
1704561686,39.614585,-106.366158,3079.2
1704561687,39.61458,-106.366158,3080.2
1704561688,39.61458,-106.366153,3080.2
1704561689,39.614578,-106.366154,3080.2
1704561690,39.614574,-106.366159,3080.2
1704561691,39.614576,-106.366156,3080.1
1704561692,39.614575,-106.366156,3080.1
1704561693,39.614575,-106.366156,3080.1
1704561694,39.614578,-106.366159,3080.1
1704561695,39.614578,-106.366143,3080.1
1704561696,39.614575,-106.366136,3080.1
1704561697,39.614576,-106.366145,3080.1
1704561698,39.614579,-106.366144,3080.1
1704561699,39.614579,-106.366145,3080.1
1704561700,39.614583,-106.366145,3079.1
1704561701,39.614583,-106.366144,3079.1
1704561702,39.614583,-106.366144,3079.1
1704561703,39.614583,-106.366144,3079.1
1704561704,39.614586,-106.366128,3079.1
1704561705,39.614582,-106.36613,3079.1
1704561706,39.614584,-106.366142,3079.0
1704561707,39.614586,-106.36614,3079.0
1704561708,39.614584,-106.366142,3079.0
1704561709,39.614588,-106.366135,3079.0
1704561710,39.614589,-106.366133,3079.0
1704561711,39.614595,-106.366131,3079.0
1704561712,39.614597,-106.366126,3079.0
1704561713,39.614596,-106.366125,3079.0
1704561714,39.614598,-106.36612,3079.0
1704561715,39.614598,-106.36612,3079.0
1704561716,39.614598,-106.36612,3079.0
1704561717,39.614597,-106.366121,3079.0
1704561718,39.614597,-106.366121,3079.0
1704561719,39.614594,-106.366126,3078.9
1704561720,39.614592,-106.366127,3078.9
1704561721,39.61459,-106.366124,3078.9
1704561722,39.614586,-106.366122,3078.9
1704561723,39.614588,-106.366122,3078.9
1704561724,39.614585,-106.366119,3078.9
1704561725,39.614585,-106.366117,3078.9
1704561726,39.614591,-106.366117,3078.9
1704561727,39.614588,-106.366116,3078.9
1704561728,39.61458,-106.366115,3079.8
1704561729,39.614582,-106.366113,3078.9
1704561730,39.614582,-106.366117,3078.9
1704561731,39.614584,-106.366114,3078.9
1704561732,39.614586,-106.366119,3078.8
1704561733,39.614586,-106.366116,3078.8
1704561734,39.614593,-106.366116,3078.8
1704561735,39.614577,-106.366109,3079.7
1704561736,39.614574,-106.366108,3079.7
1704561737,39.614575,-106.366111,3079.8
1704561738,39.614579,-106.3661,3079.7
1704561739,39.614587,-106.366095,3078.7
1704561740,39.614587,-106.366091,3078.7
1704561741,39.614588,-106.366088,3078.7
1704561742,39.614587,-106.366087,3078.7
1704561743,39.614587,-106.366086,3078.7
1704561744,39.614587,-106.366086,3078.7
1704561745,39.614587,-106.366088,3078.7
1704561746,39.614588,-106.366088,3078.7
1704561747,39.614586,-106.366084,3078.7
1704561748,39.614589,-106.366082,3078.7
1704561749,39.614586,-106.366081,3078.7
1704561750,39.61459,-106.36608,3078.7
1704561751,39.614592,-106.366071,3078.7
1704561752,39.614594,-106.366067,3078.6
1704561753,39.614594,-106.366066,3078.6
1704561754,39.6146,-106.366067,3078.6
1704561755,39.614601,-106.366069,3078.6
1704561756,39.614601,-106.366069,3078.6
1704561757,39.614599,-106.366072,3078.6
1704561758,39.614595,-106.366079,3078.6
1704561759,39.614602,-106.366076,3078.6
1704561760,39.614603,-106.366067,3078.6
1704561761,39.614604,-106.366066,3078.5
1704561762,39.6146,-106.36606,3078.5
1704561763,39.614599,-106.36605,3078.5
1704561764,39.614603,-106.366047,3078.5
1704561765,39.614604,-106.366049,3078.5
1704561766,39.614604,-106.366048,3078.5
1704561767,39.614611,-106.366047,3078.5
1704561768,39.614612,-106.366046,3078.5
1704561769,39.614606,-106.366042,3078.5
1704561770,39.614606,-106.366047,3078.5
1704561771,39.614604,-106.366039,3078.4
1704561772,39.614604,-106.366039,3078.4
1704561773,39.614605,-106.366037,3078.4
1704561774,39.614603,-106.366035,3078.4
1704561775,39.614604,-106.36604,3078.4
1704561776,39.614601,-106.366045,3078.4
1704561777,39.614604,-106.366046,3078.4
1704561778,39.614604,-106.366047,3078.4
1704561779,39.614612,-106.366038,3078.4
1704561780,39.614614,-106.366036,3078.4
1704561781,39.614614,-106.366036,3078.4
1704561782,39.614614,-106.366036,3078.4
1704561783,39.61461,-106.366038,3078.4
1704561784,39.61461,-106.366038,3078.3
1704561785,39.614615,-106.366045,3077.3
1704561786,39.614614,-106.366047,3078.3
1704561787,39.614611,-106.366053,3078.3
1704561788,39.614613,-106.366047,3078.3
1704561789,39.614619,-106.36604,3077.3
1704561790,39.614615,-106.366038,3077.3
1704561791,39.614614,-106.366031,3078.3
1704561792,39.614615,-106.366031,3077.3
1704561793,39.614615,-106.366031,3077.3
1704561794,39.614615,-106.366031,3077.3
1704561795,39.614619,-106.366033,3077.3
1704561796,39.61462,-106.366029,3077.3
1704561797,39.61462,-106.366023,3077.2
1704561798,39.614621,-106.366015,3077.2
1704561799,39.61462,-106.366018,3077.2
1704561800,39.614619,-106.366019,3077.2
1704561801,39.614619,-106.366019,3077.2
1704561802,39.614621,-106.366019,3077.2
1704561803,39.614621,-106.366019,3077.2
1704561804,39.614621,-106.366019,3077.2
1704561805,39.614621,-106.366019,3077.2
1704561806,39.614621,-106.366019,3077.2
1704561807,39.614621,-106.366019,3077.1
1704561808,39.614621,-106.36602,3077.1
1704561809,39.61462,-106.36602,3077.1
1704561810,39.614622,-106.366019,3077.1
1704561811,39.61462,-106.366019,3077.1
1704561812,39.614622,-106.366019,3077.1
1704561813,39.614623,-106.36602,3077.1
1704561814,39.614623,-106.366015,3077.1
1704561815,39.61462,-106.366008,3077.1
1704561816,39.614619,-106.366002,3077.1
1704561817,39.614619,-106.366,3077.1
1704561818,39.614626,-106.365999,3077.1
1704561819,39.614624,-106.365984,3077.1
1704561820,39.61463,-106.365977,3077.0
1704561821,39.614627,-106.365976,3077.0
1704561822,39.61463,-106.365968,3077.0
1704561823,39.614612,-106.365967,3077.9
1704561824,39.614612,-106.365951,3077.9
1704561825,39.614619,-106.365937,3076.9
1704561826,39.614621,-106.36593,3076.9
1704561827,39.614624,-106.365923,3076.9
1704561828,39.614626,-106.365916,3076.9
1704561829,39.614629,-106.365909,3076.9
1704561830,39.614623,-106.365905,3076.9
1704561831,39.614622,-106.365905,3076.9
1704561832,39.614623,-106.365902,3076.9
1704561833,39.614628,-106.3659,3076.9
1704561834,39.61463,-106.365894,3076.8
1704561835,39.614631,-106.36589,3076.8
1704561836,39.61463,-106.365889,3076.8
1704561837,39.614629,-106.365874,3076.8
1704561838,39.61463,-106.365874,3076.8
1704561839,39.614644,-106.365863,3076.8
1704561840,39.614649,-106.365867,3075.9
1704561841,39.614644,-106.36587,3076.8
1704561842,39.614639,-106.365868,3076.8
1704561843,39.614633,-106.365862,3076.7
1704561844,39.614638,-106.365865,3076.7
1704561845,39.614639,-106.365857,3076.7
1704561846,39.614645,-106.36586,3076.7
1704561847,39.614653,-106.365867,3075.9
1704561848,39.614639,-106.365842,3076.6
1704561849,39.614639,-106.365837,3076.6
1704561850,39.614639,-106.365832,3076.6
1704561851,39.614639,-106.365831,3076.6
1704561852,39.614638,-106.36583,3076.6
1704561853,39.614637,-106.365829,3076.6
1704561854,39.614636,-106.365829,3076.6
1704561855,39.614636,-106.365828,3076.6
1704561856,39.614635,-106.365827,3076.6
1704561857,39.614634,-106.365826,3076.6
1704561858,39.614633,-106.365825,3076.6
1704561859,39.614633,-106.365825,3076.6
1704561860,39.614632,-106.365824,3076.5
1704561861,39.614631,-106.365823,3076.5
1704561862,39.61463,-106.365822,3076.5
1704561863,39.61463,-106.365821,3076.5
1704561864,39.614629,-106.365821,3076.5
1704561865,39.614628,-106.36582,3076.5
1704561866,39.614627,-106.365819,3076.5
1704561867,39.614627,-106.365818,3076.5
1704561868,39.614626,-106.365818,3076.5
1704561869,39.614625,-106.365817,3076.5
1704561870,39.614624,-106.365816,3076.5
1704561871,39.614624,-106.365815,3076.5
1704561872,39.614623,-106.365814,3076.5
1704561873,39.614622,-106.365814,3076.4
1704561874,39.614621,-106.365813,3076.4
1704561875,39.614621,-106.365812,3076.4
1704561876,39.61462,-106.365811,3076.4
1704561877,39.614619,-106.36581,3076.4
1704561878,39.614618,-106.36581,3076.4
1704561879,39.614618,-106.365809,3076.3
1704561880,39.614617,-106.365808,3076.3
1704561881,39.614616,-106.365807,3076.3
1704561882,39.614615,-106.365806,3076.3
1704561883,39.614615,-106.365806,3076.3
1704561884,39.614614,-106.365805,3077.1
1704561885,39.614613,-106.365804,3077.1
1704561887,39.614612,-106.365803,3077.1
1704561888,39.614612,-106.365803,3077.1
1704561889,39.614611,-106.365802,3077.1
1704561890,39.61461,-106.365801,3077.1
1704561891,39.614609,-106.3658,3077.1
1704561892,39.61461,-106.3658,3077.1
1704561893,39.61461,-106.3658,3077.0
1704561894,39.61461,-106.3658,3077.0
1704561895,39.61461,-106.3658,3077.0
1704561896,39.61461,-106.3658,3077.0
1704561897,39.61461,-106.3658,3077.0
1704561898,39.61461,-106.3658,3077.0
1704561899,39.61461,-106.3658,3077.0
1704561900,39.61461,-106.3658,3077.0
1704561901,39.614632,-106.365806,3076.2
1704561902,39.614633,-106.365806,3076.2
1704561903,39.614638,-106.365818,3076.2
1704561904,39.614642,-106.365804,3076.1
1704561905,39.614642,-106.365802,3076.1
1704561906,39.614641,-106.3658,3076.1
1704561907,39.614641,-106.365799,3076.1
1704561908,39.614641,-106.365797,3076.1
1704561909,39.614641,-106.365795,3076.1
1704561910,39.61464,-106.365793,3076.1
1704561911,39.61464,-106.365792,3076.1
1704561912,39.61464,-106.36579,3076.1
1704561913,39.614639,-106.365788,3076.1
1704561914,39.614639,-106.365787,3076.1
1704561915,39.614639,-106.365785,3076.1
1704561916,39.614638,-106.365783,3076.1
1704561917,39.614638,-106.365782,3076.0
1704561918,39.614638,-106.36578,3076.0
1704561919,39.614637,-106.365778,3076.0
1704561920,39.614637,-106.365776,3076.0
1704561921,39.614637,-106.365775,3076.0
1704561922,39.614636,-106.365773,3076.0
1704561923,39.614636,-106.365771,3076.0
1704561924,39.614636,-106.36577,3076.0
1704561925,39.614635,-106.365768,3076.0
1704561926,39.614635,-106.365766,3075.9
1704561927,39.614635,-106.365765,3075.9
1704561928,39.614634,-106.365763,3075.9
1704561929,39.614634,-106.365761,3075.9
1704561930,39.614634,-106.365759,3075.9
1704561931,39.614633,-106.365758,3075.9
1704561932,39.614633,-106.365756,3075.9
1704561933,39.614633,-106.365754,3075.9
1704561934,39.614632,-106.365753,3075.9
1704561935,39.614632,-106.365751,3075.9
1704561936,39.614632,-106.365749,3075.9
1704561937,39.614631,-106.365747,3075.8
1704561938,39.614631,-106.365746,3075.8
1704561939,39.614631,-106.365744,3075.8
1704561940,39.61463,-106.365742,3075.8
1704561941,39.61463,-106.365741,3075.8
1704561942,39.61463,-106.365739,3075.8
1704561943,39.614629,-106.365737,3075.8
1704561944,39.614629,-106.365736,3075.8
1704561945,39.614629,-106.365734,3075.8
1704561946,39.614628,-106.365732,3075.8
1704561947,39.614628,-106.36573,3075.8
1704561948,39.614628,-106.365729,3075.8
1704561949,39.614627,-106.365727,3075.8
1704561950,39.614625,-106.365726,3075.7
1704561951,39.614628,-106.36573,3075.7
1704561952,39.61463,-106.365729,3075.7
1704561953,39.614639,-106.365736,3075.7
1704561954,39.614642,-106.36574,3075.7
1704561955,39.614643,-106.365759,3075.7
1704561956,39.614638,-106.365768,3075.7
1704561957,39.614632,-106.365776,3075.7
1704561958,39.614635,-106.365771,3075.7
1704561959,39.614631,-106.365767,3075.7
1704561960,39.614628,-106.365765,3075.7
1704561961,39.614635,-106.365762,3075.7
1704561962,39.614632,-106.365763,3075.7
1704561963,39.614632,-106.365762,3075.6
1704561964,39.614632,-106.365762,3075.6
1704561965,39.614623,-106.365772,3075.7
1704561966,39.61462,-106.365776,3075.7
1704561967,39.614617,-106.365777,3075.7
1704561968,39.614608,-106.365772,3076.5
1704561969,39.614603,-106.365773,3076.4
1704561970,39.614602,-106.365779,3076.4
1704561971,39.614605,-106.365773,3076.4
1704561972,39.614603,-106.36577,3076.4
1704561973,39.614605,-106.365768,3076.4
1704561974,39.614604,-106.365749,3076.3
1704561975,39.614609,-106.365754,3076.3
1704561976,39.614613,-106.365755,3076.3
1704561977,39.614619,-106.365751,3075.5
1704561978,39.614616,-106.365744,3075.5
1704561979,39.614616,-106.365734,3075.5
1704561980,39.614605,-106.36573,3076.3
1704561981,39.614583,-106.365734,3076.3
1704561982,39.61458,-106.36573,3077.1
1704561983,39.614565,-106.365717,3077.0
1704561984,39.614575,-106.36573,3077.1
1704561985,39.61457,-106.365728,3077.1
1704561986,39.614559,-106.365718,3077.0
1704561987,39.614545,-106.365712,3077.8
1704561988,39.614535,-106.365698,3077.8
1704561989,39.614516,-106.365695,3077.8
1704561990,39.614508,-106.365703,3078.7
1704561991,39.614499,-106.365711,3078.7
1704561992,39.614491,-106.365719,3078.7
1704561993,39.614483,-106.365727,3078.7
1704561994,39.614416,-106.365707,3081.6
1704561995,39.614353,-106.365586,3083.4
1704561996,39.614322,-106.365549,3084.7
1704561997,39.614283,-106.365504,3086.4
1704561998,39.614239,-106.365462,3087.0
1704561999,39.614214,-106.365439,3087.4
1704562000,39.61418,-106.365405,3088.1
1704562001,39.614143,-106.365366,3088.9
1704562002,39.614109,-106.365338,3089.7
1704562003,39.614079,-106.36531,3090.5
1704562004,39.614046,-106.365281,3091.3
1704562005,39.614014,-106.365247,3092.2
1704562006,39.613983,-106.36522,3093.1
1704562007,39.613948,-106.365192,3094.1
1704562008,39.613917,-106.365164,3095.0
1704562009,39.613887,-106.365129,3096.0
1704562010,39.613857,-106.365098,3097.1
1704562011,39.613826,-106.365071,3098.1
1704562013,39.613792,-106.365036,3099.3
1704562014,39.613758,-106.365004,3100.5
1704562015,39.61373,-106.364974,3101.6
1704562016,39.613699,-106.364947,3102.6
1704562017,39.613666,-106.364915,3103.8
1704562018,39.613639,-106.364888,3104.7
1704562019,39.613611,-106.36486,3105.7
1704562020,39.613576,-106.364829,3106.8
1704562021,39.613536,-106.364797,3108.0
1704562022,39.613498,-106.364758,3109.3
1704562023,39.613471,-106.364749,3110.1
1704562024,39.61344,-106.364721,3111.0
1704562025,39.613407,-106.364686,3112.1
1704562026,39.613376,-106.364654,3113.0
1704562027,39.613343,-106.364622,3114.0
1704562028,39.613276,-106.364563,3115.7
1704562029,39.613246,-106.364533,3116.6
1704562030,39.613213,-106.364503,3117.4
1704562031,39.61318,-106.364475,3118.1
1704562032,39.613152,-106.364435,3118.9
1704562033,39.613117,-106.364399,3119.8
1704562034,39.61308,-106.364372,3120.6
1704562035,39.613047,-106.364347,3121.4
1704562036,39.613015,-106.364311,3122.4
1704562037,39.612987,-106.364281,3123.2
1704562038,39.612957,-106.364258,3124.0
1704562039,39.612925,-106.364227,3125.0
1704562040,39.612891,-106.364188,3126.2
1704562041,39.612855,-106.364166,3127.3
1704562042,39.612819,-106.364134,3128.5
1704562043,39.612787,-106.364099,3129.7
1704562044,39.612748,-106.364066,3131.0
1704562045,39.612717,-106.364037,3132.1
1704562046,39.612685,-106.364008,3133.2
1704562047,39.612645,-106.363972,3134.6
1704562048,39.612618,-106.363942,3135.6
1704562049,39.612583,-106.36392,3136.7
1704562050,39.612551,-106.36389,3137.9
1704562051,39.612521,-106.363857,3139.0
1704562052,39.612491,-106.363827,3140.1
1704562053,39.612458,-106.363799,3141.3
1704562054,39.612423,-106.363769,3142.5
1704562055,39.612391,-106.363739,3143.7
1704562056,39.612364,-106.3637,3144.8
1704562057,39.612333,-106.363681,3145.8
1704562058,39.612305,-106.363656,3146.8
1704562059,39.612297,-106.36365,3147.0
1704562060,39.612266,-106.363619,3148.1
1704562061,39.612256,-106.363611,3148.4
1704562062,39.612226,-106.363576,3149.5
1704562063,39.612216,-106.363559,3149.9
1704562064,39.612193,-106.363536,3150.6
1704562065,39.612165,-106.363509,3151.5
1704562066,39.612157,-106.363502,3151.7
1704562067,39.612128,-106.363467,3152.7
1704562068,39.612115,-106.363456,3153.1
1704562069,39.612082,-106.363433,3154.0
1704562070,39.612071,-106.363424,3154.3
1704562071,39.612044,-106.36339,3155.2
1704562072,39.612034,-106.363379,3155.5
1704562073,39.61201,-106.36336,3156.1
1704562074,39.611982,-106.363337,3156.9
1704562075,39.611951,-106.363304,3157.8
1704562076,39.611924,-106.363274,3158.6
1704562077,39.611892,-106.363256,3159.4
1704562078,39.611868,-106.363234,3160.0
1704562079,39.611836,-106.363207,3160.9
1704562080,39.611808,-106.363174,3161.8
1704562081,39.61178,-106.363141,3162.7
1704562082,39.611746,-106.363118,3163.6
1704562083,39.611718,-106.363074,3164.7
1704562084,39.611696,-106.363056,3165.4
1704562085,39.611663,-106.363028,3166.4
1704562086,39.611628,-106.362994,3167.5
1704562087,39.61159,-106.362966,3168.7
1704562088,39.611559,-106.362938,3169.8
1704562089,39.61153,-106.36291,3170.9
1704562090,39.611498,-106.362878,3172.3
1704562091,39.611469,-106.362848,3173.6
1704562092,39.611435,-106.362815,3175.1
1704562093,39.611401,-106.362785,3176.7
1704562094,39.611368,-106.36276,3178.3
1704562095,39.611337,-106.362723,3180.0
1704562096,39.611309,-106.362694,3181.4
1704562097,39.611278,-106.362668,3182.9
1704562098,39.611246,-106.362629,3184.7
1704562099,39.611215,-106.362603,3186.3
1704562100,39.611183,-106.362582,3187.8
1704562101,39.611151,-106.362549,3189.5
1704562102,39.611122,-106.362523,3191.0
1704562103,39.6111,-106.362485,3192.6
1704562104,39.61107,-106.362462,3194.1
1704562105,39.611036,-106.362424,3196.1
1704562106,39.611004,-106.362416,3197.5
1704562107,39.610974,-106.362391,3199.1
1704562108,39.610944,-106.362363,3200.7
1704562109,39.610914,-106.362337,3202.3
1704562110,39.610884,-106.362306,3203.9
1704562111,39.610857,-106.362274,3205.5
1704562112,39.610823,-106.362246,3207.1
1704562113,39.610792,-106.362218,3208.7
1704562114,39.610759,-106.362186,3210.4
1704562115,39.610732,-106.362156,3211.8
1704562116,39.6107,-106.362129,3213.3
1704562117,39.610667,-106.362101,3215.0
1704562118,39.610633,-106.362068,3216.8
1704562119,39.610601,-106.362038,3218.5
1704562120,39.610571,-106.362008,3220.3
1704562121,39.610541,-106.361974,3222.3
1704562122,39.610511,-106.361948,3224.3
1704562123,39.610476,-106.361924,3226.5
1704562124,39.61045,-106.361896,3228.5
1704562125,39.610419,-106.361868,3230.8
1704562126,39.610387,-106.36184,3233.2
1704562127,39.610354,-106.361815,3235.6
1704562128,39.610327,-106.361784,3237.9
1704562129,39.610295,-106.361762,3240.2
1704562130,39.610267,-106.361729,3242.5
1704562131,39.61023,-106.36171,3244.9
1704562132,39.610192,-106.36168,3247.5
1704562133,39.610155,-106.361648,3250.0
1704562134,39.610127,-106.361619,3251.8
1704562135,39.610098,-106.36159,3253.5
1704562136,39.610065,-106.36156,3255.2
1704562137,39.610038,-106.361531,3256.6
1704562138,39.610006,-106.361502,3258.0
1704562139,39.609984,-106.361465,3259.2
1704562140,39.60995,-106.361441,3260.4
1704562141,39.609916,-106.361416,3261.5
1704562142,39.609888,-106.361386,3262.5
1704562143,39.609854,-106.361354,3263.7
1704562144,39.609818,-106.361319,3265.0
1704562145,39.609784,-106.361293,3266.2
1704562146,39.60975,-106.361273,3267.5
1704562147,39.609721,-106.361242,3268.8
1704562148,39.609694,-106.361212,3270.2
1704562149,39.609667,-106.361185,3271.6
1704562150,39.609634,-106.36115,3273.6
1704562151,39.609636,-106.36115,3273.7
1704562152,39.609611,-106.361128,3275.2
1704562153,39.609563,-106.36108,3278.5
